source_file,section,no,npd,description,ident,qty,iso,area,flag
6820-R2-67296-03_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,3/4,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFG,2.0,6820-R2-67296-03,6820,
6820-R2-67296-03_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67296-03,6820,
6820-R2-67296-03_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,3/4,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRP,1.0,6820-R2-67296-03,6820,
6820-R2-67296-03_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,4,3/4,"Bld Flg, ASME B16.5, ASTM A182 Gr.F304L, 150 Lbs, RF, Annealed, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0329 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCL-SS01 - LINE No. 0.75""-R2-67296-EPCL-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67296-03 *6820-R2-67296-03*",C7W2U477,1.0,6820-R2-67296-03,6820,
6820-R2-67296-04_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,3/4,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFG,2.0,6820-R2-67296-04,6820,
6820-R2-67296-04_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67296-04,6820,
6820-R2-67296-04_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,3/4,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548",C76KHSRP,1.0,6820-R2-67296-04,6820,
6820-R2-67296-04_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,4,3/4,"Bld Flg, ASME B16.5, ASTM A182 Gr.F304L, 150 Lbs, RF, Annealed, TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0329 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCL-SS01 - LINE No. 0.75""-R2-67296-EPCL-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67296-04 *6820-R2-67296-04*",C7W2U477,1.0,6820-R2-67296-04,6820,
6820-R2-67296-05_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67296-05,6820,
6820-R2-67296-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67296-06,6820,
6820-R2-67299-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,5,24,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFW,3.0,6820-R2-67299-01,6820,
6820-R2-67299-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,8,24,"But Flg,LP, API 609 Cat.B, ASTM A216 Gr.WCB,150 Lbs, RF, Ends as per ASME B16.5, GO,-, Valve Tag: BU-0807",C84MWBGZ,1.0,6820-R2-67299-01,6820,
6820-R2-67299-01_EPCW-CS01_1..pdf,PIPE SUPPORTS,9,24,PS902-SH-6820-R2-67299-0001,PS902,1.0,6820-R2-67299-01,6820,
6820-R2-67299-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,24,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C7CT1ZFW,1.0,6820-R2-67299-02,6820,
6820-R2-67300-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,3,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87L,2.0,6820-R2-67300-01,6820,
6820-R2-67300-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,2,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.75 in. Length",C6S4K88S,8.0,6820-R2-67300-01,6820,
6820-R2-67300-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,3,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0320 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 3""-R2-67300-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67300-01 *6820-R2-67300-01*",C8RR9V3B,1.0,6820-R2-67300-01,6820,
6820-R2-67301-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67301-01,6820,
6820-R2-67302-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,3,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87L,2.0,6820-R2-67302-01,6820,
6820-R2-67302-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,2,5/8,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3.75 in. Length",C6S4K88S,8.0,6820-R2-67302-01,6820,
6820-R2-67302-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,3,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 3""-R2-67302-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67302-01 *6820-R2-67302-01*",C8RR9V3B,1.0,6820-R2-67302-01,6820,
6820-R2-67303-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67303-01,6820,
6820-R2-67305-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67305-01,6820,
6820-R2-67308-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,6,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67308-01,6820,
6820-R2-67309-01_NOHD-NI01_1..pdf,OTHER THAN SHOP MATERIALS,6,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67309-01,6820,
6820-R2-67310-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,6,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 3 in. Length",C6S4K87V,8.0,6820-R2-67310-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S28,33.7,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S11,1.7,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,1,"Full Coup, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",CZ2LEZE,1.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DMWEK,5.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1,"45° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DMWEC,1.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1/2,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C5FX5BU,2.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,9,1,"THD Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF/NPTF End, -,",C1DR2JM,3.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,10,1,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C76KHSRZ,3.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,11,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,12.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,12,1,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM A395 Gr.60-40-18, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0546",C76RJXHV,1.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,13,1,"Bld Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF, -,",C1DR2JV,1.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,14,1,PS433-1,PS433,5.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,15,1,PS201-1,PS201,4.0,6820-R2-67312-01,6820,
6820-R2-67312-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,16,1,"PS210-1 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0333 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 CTWL-CS01 - LINE No. 1""-R2-67312-CTWL-CS01-N Battleground DRAWING NUMBER REV. 6820-R2-67312-01 *6820-R2-67312-01*",PS210,1.0,6820-R2-67312-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S28,34.8,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DMWEK,5.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1,"THD Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF/NPTF End, -,",C1DR2JM,2.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C76KHSRZ,2.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM A395 Gr.60-40-18, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0546",C76RJXHV,1.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,7,1,PS712-D-12.55,PS712,1.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,8,1,PS201-1,PS201,4.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,9,1,PS433-1,PS433,4.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,10,1,PS713-B-17,PS713,1.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,11,1,PS210-1,PS210,1.0,6820-R2-67313-01,6820,
6820-R2-67313-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,12,1,"PS712-D-12.63 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0333 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 CTWL-CS01 - LINE No. 1""-R2-67313-CTWL-CS01-N Battleground DRAWING NUMBER REV. 6820-R2-67313-01 *6820-R2-67313-01*",PS712,3.0,6820-R2-67313-01,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S28,43.3,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1,"Full Coup, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",CZ2LEZE,1.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DMWEK,4.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,5,1,PS712-B-16.5,PS712,2.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,6,1,PS433-1,PS433,5.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,7,1,PS201-1,PS201,4.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,8,1,PS712-F-16.5,PS712,2.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,9,1,PS712-D-12.50,PS712,1.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,10,1,PS210-1,PS210,2.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,11,1,PS709-B-8-10,PS709,1.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,12,1,PS713-E-21,PS713,1.0,6820-R2-67313-02,6820,
6820-R2-67313-02_CTWL-CS01_0..pdf,PIPE SUPPORTS,13,1,"PS221-1 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0333 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 CTWL-CS01 - LINE No. 1""-R2-67313-CTWL-CS01-N Battleground DRAWING NUMBER REV. 6820-R2-67313-02 *6820-R2-67313-02*",PS221,1.0,6820-R2-67313-02,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S28,17.4,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S11,1.2,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,1,"Full Coup, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",CZ2LEZE,1.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DMWEK,3.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1/2,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C5FX5BU,2.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1,"THD Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF/NPTF End, -,",C1DR2JM,3.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,9,1,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C76KHSRZ,3.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,10,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,12.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,11,1,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM A395 Gr.60-40-18, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0546",C76RJXHV,1.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,12,1,"Bld Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF, -,",C1DR2JV,1.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,PIPE SUPPORTS,13,1,PS433-1,PS433,3.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,PIPE SUPPORTS,14,1,PS712-B-15,PS712,1.0,6820-R2-67313-03,6820,
6820-R2-67313-03_CTWL-CS01_0..pdf,PIPE SUPPORTS,15,1,"PS201-1 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0333 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 CTWL-CS01 - LINE No. 1""-R2-67313-CTWL-CS01-N Battleground DRAWING NUMBER REV. 6820-R2-67313-03 *6820-R2-67313-03*",PS201,1.0,6820-R2-67313-03,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S28,33.8,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S11,1.8,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,1,"Full Coup, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",CZ2LEZE,1.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DMWEK,5.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1/2,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C5FX5BU,2.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1,"THD Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF/NPTF End, -,",C1DR2JM,3.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,9,1,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C76KHSRZ,3.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,10,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,12.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,11,1,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM A395 Gr.60-40-18, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0546",C76RJXHV,1.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,12,1,"Bld Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF, -,",C1DR2JV,1.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,13,1,PS433-1,PS433,5.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,14,1,PS201-1,PS201,5.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,15,1,PS718-A-22.54-9.29,PS718,2.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,16,1,PS711,PS711,2.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,17,1,PS709-A-22.54-12-6-2,PS709,1.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,18,1,PS210-1,PS210,1.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,19,1,PS717-D-19.13,PS717,1.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,20,1,PS221-1,PS221,1.0,6820-R2-67314-01,6820,
6820-R2-67314-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,21,1,"PS719-H-23.19-14-/ TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0333 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 CTWL-CS01 - LINE No. 1""-R2-67314-CTWL-CS01-N Battleground DRAWING NUMBER REV. 6820-R2-67314-01 *6820-R2-67314-01*",PS719,2.0,6820-R2-67314-01,6820,
6820-R2-67315-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, -, S-XS",CPPD3S28,52.4,6820-R2-67315-01,6820,
6820-R2-67315-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1,"90° Elb, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DMWEK,7.0,6820-R2-67315-01,6820,
6820-R2-67315-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1,"THD Flg, ASME B16.5, ASTM A105N Galv. as per ASTM A153, 150 Lbs, RF/NPTF End, -,",C1DR2JM,2.0,6820-R2-67315-01,6820,
6820-R2-67315-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1,"NM Flat Gk, Aramid Fiber Reinforced SBR, 150 Lbs, RF as per ASME B16.5, Full Face, Thk=1/8in, -,",C76KHSRZ,2.0,6820-R2-67315-01,6820,
6820-R2-67315-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,5,1/2,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 2.75 in. Length",C6S4K87U,8.0,6820-R2-67315-01,6820,
6820-R2-67315-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM A395 Gr.60-40-18, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0546",C76RJXHV,1.0,6820-R2-67315-01,6820,
6820-R2-67315-01_CTWL-CS01_0..pdf,PIPE SUPPORTS,7,1,PS433-1,PS433,5.0,6820-R2-67315-01,6820,
