source_file,section,no,npd,description,ident,qty,iso,area,flag
6820-R2-67296-06_EPCL-SS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"14-LIT-68280 14-LIT-68280 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0329 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 EPCL-SS01 - LINE No. 1.5""-R2-67296-EPCL-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67296-06 *6820-R2-67296-06*",,1.0,6820-R2-67296-06,6820,bad_ident
6820-R2-67299-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,6,1.1/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 7 in. Length",C6S4K8J1,40.0,6820-R2-67299-01,6820,npd_suspicious
6820-R2-67299-01_EPCW-CS01_1..pdf,OTHER THAN SHOP MATERIALS,7,1.1/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 7.25 in. Length",C6S4K8J2,20.0,6820-R2-67299-01,6820,npd_suspicious
6820-R2-67299-02_EPCW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,6,1.1/4,"SBlt 2 HHx N, A193 Gr.B7/A194 Gr.2H, -, Xylan PTFE Coated, - 7 in. Length",C6S4K8J1,20.0,6820-R2-67299-02,6820,npd_suspicious
6820-R2-67301-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67301-01,6820,npd_suspicious
6820-R2-67301-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0320 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67301-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67301-01 *6820-R2-67301-01*",C8RR9V38,1.0,6820-R2-67301-01,6820,npd_suspicious
6820-R2-67303-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67303-01,6820,npd_suspicious
6820-R2-67303-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Inverted Tapered Plug, Non Lubricated, API 599, ASTM B564 UNS N02200, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0503_LO TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0324 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-NI01 - LINE No. 1.5""-R2-67303-NOHD-NI01-H Battleground DRAWING NUMBER REV. 6820-R2-67303-01 *6820-R2-67303-01*",C8RR9V38,1.0,6820-R2-67303-01,6820,npd_suspicious
6820-R2-67305-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67305-01,6820,npd_suspicious
6820-R2-67305-01_NOHD-SS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Plug Flg,SP, Tapered Plug, Non Lubricated, API 599, ASTM A351 Gr.CF8M, 150 Lbs, RF, Ends as per ASME B16.5, -, LO,-, -, Valve Tag: PL-0548 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0326 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 NOHD-SS01 - LINE No. 1.5""-R2-67305-NOHD-SS01-H Battleground DRAWING NUMBER REV. 6820-R2-67305-01 *6820-R2-67305-01*",C76KHSRS,1.0,6820-R2-67305-01,6820,npd_suspicious
6820-R2-67308-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,5,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67308-01,6820,npd_suspicious
6820-R2-67309-01_NOHD-NI01_1..pdf,OTHER THAN SHOP MATERIALS,5,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67309-01,6820,npd_suspicious
6820-R2-67310-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,5,1.1/2,"NM Flat Gk, Barium Sulfate filled PTFE, 150 Lbs, RF as per ASME B16.5, -, Thk=1/8in, -,",C6S4K87H,2.0,6820-R2-67310-01,6820,npd_suspicious
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1X1,"Eq Te, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DR2HU,1.0,6820-R2-67312-01,6820,npd_suspicious
6820-R2-67312-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1X1/2,"Concentric swage, MSS SP-95, ASTM A234 Gr.WPB Galv. as per ASTM A153,NPTM Ends,-, -, S-XS",CDFD3U7Y,1.0,6820-R2-67312-01,6820,npd_suspicious
6820-R2-67313-02_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1X1,"Eq Te, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DR2HU,1.0,6820-R2-67313-02,6820,npd_suspicious
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1X1,"Eq Te, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DR2HU,1.0,6820-R2-67313-03,6820,npd_suspicious
6820-R2-67313-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1X1/2,"Concentric swage, MSS SP-95, ASTM A234 Gr.WPB Galv. as per ASTM A153,NPTM Ends,-, -, S-XS",CDFD3U7Y,1.0,6820-R2-67313-03,6820,npd_suspicious
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1X1,"Eq Te, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DR2HU,1.0,6820-R2-67314-01,6820,npd_suspicious
6820-R2-67314-01_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1X1/2,"Concentric swage, MSS SP-95, ASTM A234 Gr.WPB Galv. as per ASTM A153,NPTM Ends,-, -, S-XS",CDFD3U7Y,1.0,6820-R2-67314-01,6820,npd_suspicious
6820-R2-67315-02_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,2,1X1,"Eq Te, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DR2HU,1.0,6820-R2-67315-02,6820,npd_suspicious
6820-R2-67315-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,3,1X1,"Eq Te, ASME B16.11, ASTM A105N Galv. as per ASTM A153, 3000 Lbs, NPTF Ends, -,",C1DR2HU,1.0,6820-R2-67315-03,6820,npd_suspicious
6820-R2-67315-03_CTWL-CS01_0..pdf,OTHER THAN SHOP MATERIALS,4,1X1/2,"Concentric swage, MSS SP-95, ASTM A234 Gr.WPB Galv. as per ASTM A153,NPTM Ends,-, -, S-XS",CDFD3U7Y,1.0,6820-R2-67315-03,6820,npd_suspicious
6820-R2-67318-02_SIPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,9,10X6,14-PSV-68909B 14-PSV-68909B,,1.0,6820-R2-67318-02,6820,bad_ident
6820-R2-67320-02_SIPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,9,10X6,14-PSV-68909A 14-PSV-68909A,,1.0,6820-R2-67320-02,6820,bad_ident
6820-R2-67321-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,13,1X3/4,14-PSV-68359 14-PSV-68359,,1.0,6820-R2-67321-01,6820,bad_ident
6820-R2-67322-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,17,2X1,14-PSV-68719 14-PSV-68719,,1.0,6820-R2-67322-01,6820,bad_ident
6820-R2-67323-01_NOHD-NI01_0..pdf,OTHER THAN SHOP MATERIALS,13,1X3/4,14-PSV-68729 14-PSV-68729,,1.0,6820-R2-67323-01,6820,bad_ident
6820-R2-67325-01_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, NSF-61 Cert, S-XS",C76SD255,62.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"45° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SD2FG,2.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"90° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEP7,3.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"Full Coup, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEMA,1.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS210-1.5,PS210,1.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,PIPE SUPPORTS,6,1.1/2,PS433-1.5,PS433,5.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,PIPE SUPPORTS,7,1.1/2,PS201-1.5,PS201,5.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,PIPE SUPPORTS,8,1.1/2,PS211-1.5,PS211,1.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-01_POWL-XX01_0..pdf,PIPE SUPPORTS,9,1.1/2,"PS718-A-40-22.75 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0334 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 POWL-XX01 - LINE No. 1.5""-R2-67325-POWL-XX01-N Battleground DRAWING NUMBER REV. 6820-R2-67325-01 *6820-R2-67325-01*",PS718,1.0,6820-R2-67325-01,6820,npd_suspicious
6820-R2-67325-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, NSF-61 Cert, S-XS",C76SD255,3.7,6820-R2-67325-02,6820,npd_suspicious
6820-R2-67325-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"Full Coup, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEMA,1.0,6820-R2-67325-02,6820,npd_suspicious
6820-R2-67325-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"Union, ASME B16.39, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEN4,1.0,6820-R2-67325-02,6820,npd_suspicious
6820-R2-67325-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,4,1.1/2,"90° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEP7,1.0,6820-R2-67325-02,6820,npd_suspicious
6820-R2-67325-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,5,1.1/2,"Bal Fem,FB, MSS SP-110, ASTM A351 Gr.CF8M,1000 PSI CWP, NPTF Ends, LO,NSF-61 Cert, Valve Tag: BA-1196 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0334 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 POWL-XX01 - LINE No. 1.5""-R2-67325-POWL-XX01-N Battleground DRAWING NUMBER REV. 6820-R2-67325-02 *6820-R2-67325-02*",C9AYWETH,1.0,6820-R2-67325-02,6820,npd_suspicious
6820-R2-67326-01_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, NSF-61 Cert, S-XS",C76SD255,6.8,6820-R2-67326-01,6820,npd_suspicious
6820-R2-67326-01_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"Union, ASME B16.39, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEN4,1.0,6820-R2-67326-01,6820,npd_suspicious
6820-R2-67326-01_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"90° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEP7,2.0,6820-R2-67326-01,6820,npd_suspicious
6820-R2-67326-01_POWL-XX01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS713-E-11,PS713,1.0,6820-R2-67326-01,6820,npd_suspicious
6820-R2-67326-01_POWL-XX01_0..pdf,PIPE SUPPORTS,5,1.1/2,"PS210-1.5 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0334 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 POWL-XX01 - LINE No. 1.5""-R2-67326-POWL-XX01-N Battleground DRAWING NUMBER REV. 6820-R2-67326-01 *6820-R2-67326-01*",PS210,1.0,6820-R2-67326-01,6820,npd_suspicious
6820-R2-67326-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, NSF-61 Cert, S-XS",C76SD255,20.0,6820-R2-67326-02,6820,npd_suspicious
6820-R2-67326-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"Full Coup, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEMA,1.0,6820-R2-67326-02,6820,npd_suspicious
6820-R2-67326-02_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,3,1.1/2,"90° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEP7,1.0,6820-R2-67326-02,6820,npd_suspicious
6820-R2-67326-02_POWL-XX01_0..pdf,PIPE SUPPORTS,3,,,,0.0,6820-R2-67326-02,6820,bad_qty
6820-R2-67326-02_POWL-XX01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS433-1.5,PS433,3.0,6820-R2-67326-02,6820,npd_suspicious
6820-R2-67326-02_POWL-XX01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS201-1.5,PS201,3.0,6820-R2-67326-02,6820,npd_suspicious
6820-R2-67326-02_POWL-XX01_0..pdf,PIPE SUPPORTS,6,1.1/2,"PS719-H-21.49-11-/ TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0334 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 POWL-XX01 - LINE No. 1.5""-R2-67326-POWL-XX01-N Battleground DRAWING NUMBER REV. 6820-R2-67326-02 *6820-R2-67326-02*",PS719,3.0,6820-R2-67326-02,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, NSF-61 Cert, S-XS",C76SD255,33.3,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"90° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEP7,2.0,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,PIPE SUPPORTS,3,1.1/2,PS720-E-38-38-/,PS720,1.0,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS210-1.5,PS210,1.0,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS433-1.5,PS433,2.0,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,PIPE SUPPORTS,6,1.1/2,PS719-H-21.49-11-/,PS719,1.0,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,PIPE SUPPORTS,7,1.1/2,PS201-1.5,PS201,2.0,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-03_POWL-XX01_0..pdf,PIPE SUPPORTS,8,1.1/2,"PS719-H-4.69-11-/ TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0334 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 POWL-XX01 - LINE No. 1.5""-R2-67326-POWL-XX01-N Battleground DRAWING NUMBER REV. 6820-R2-67326-03 *6820-R2-67326-03*",PS719,1.0,6820-R2-67326-03,6820,npd_suspicious
6820-R2-67326-04_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, NSF-61 Cert, S-XS",C76SD255,18.9,6820-R2-67326-04,6820,npd_suspicious
6820-R2-67326-04_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"90° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEP7,4.0,6820-R2-67326-04,6820,npd_suspicious
6820-R2-67326-04_POWL-XX01_0..pdf,PIPE SUPPORTS,3,1.1/2,PS712-D-14.30,PS712,1.0,6820-R2-67326-04,6820,npd_suspicious
6820-R2-67326-04_POWL-XX01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS433-1.5,PS433,1.0,6820-R2-67326-04,6820,npd_suspicious
6820-R2-67326-04_POWL-XX01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS201-1.5,PS201,1.0,6820-R2-67326-04,6820,npd_suspicious
6820-R2-67326-04_POWL-XX01_0..pdf,PIPE SUPPORTS,6,1.1/2,PS713-E-17,PS713,1.0,6820-R2-67326-04,6820,npd_suspicious
6820-R2-67326-04_POWL-XX01_0..pdf,PIPE SUPPORTS,7,1.1/2,"PS210-1.5 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0334 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 POWL-XX01 - LINE No. 1.5""-R2-67326-POWL-XX01-N Battleground DRAWING NUMBER REV. 6820-R2-67326-04 *6820-R2-67326-04*",PS210,1.0,6820-R2-67326-04,6820,npd_suspicious
6820-R2-67326-05_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,1,1.1/2,"Pipes, Seamless, ASME B36.10, ASTM ' A106 Gr.B Galv. as per ASTM A153, NPTM Ends, w/ coupling, NSF-61 Cert, S-XS",C76SD255,16.1,6820-R2-67326-05,6820,npd_suspicious
6820-R2-67326-05_POWL-XX01_0..pdf,OTHER THAN SHOP MATERIALS,2,1.1/2,"90° Elb, ASME B16.3, ASTM A197 Galv. as per ASTM A153, 150 Lbs, NPTF Ends, NSF-61 Cert.,",C76SDEP7,5.0,6820-R2-67326-05,6820,npd_suspicious
6820-R2-67326-05_POWL-XX01_0..pdf,PIPE SUPPORTS,3,1.1/2,PS433-1,PS433,2.0,6820-R2-67326-05,6820,npd_suspicious
6820-R2-67326-05_POWL-XX01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS201-1.5,PS201,2.0,6820-R2-67326-05,6820,npd_suspicious
6820-R2-67326-05_POWL-XX01_0..pdf,PIPE SUPPORTS,5,1.1/2,"PS709-A-24-15 TYPE: INSUL THK: SHOP: FIELD: PAINT CODE: MODULE: L Per LDT Per LDT N Y Per LDT - P&ID: 202998C-001-PID-0021-0334 UNIT#: EWP AREA: SPEC: STRESS CALC #: 6800 6820 POWL-XX01 - LINE No. 1.5""-R2-67326-POWL-XX01-N Battleground DRAWING NUMBER REV. 6820-R2-67326-05 *6820-R2-67326-05*",PS709,1.0,6820-R2-67326-05,6820,npd_suspicious
6820-R2-67327-02_SCXL-CS02_1..pdf,OTHER THAN SHOP MATERIALS,6,4,SP-6804 SP-6804,,1.0,6820-R2-67327-02,6820,bad_ident
6820-R2-67328-02_SCXL-CS02_1..pdf,OTHER THAN SHOP MATERIALS,6,4,SP-6804 SP-6804,,1.0,6820-R2-67328-02,6820,bad_ident
6820-R2-67329-02_NOHD-NI03_1..pdf,OTHER THAN SHOP MATERIALS,7,6,SP-6809 SP-6809,,1.0,6820-R2-67329-02,6820,bad_ident
6820-R2-67329-02_NOHD-NI03_1..pdf,PIPE SUPPORTS,1,,,,0.0,6820-R2-67329-02,6820,bad_qty
6820-R2-67333-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS433-1.5,PS433,2.0,6820-R2-67333-01,6820,npd_suspicious
6820-R2-67333-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS201-1.5,PS201,1.0,6820-R2-67333-01,6820,npd_suspicious
6820-R2-67333-02_ARWW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,11,3/4,SP-6833 SP-6833,,1.0,6820-R2-67333-02,6820,bad_ident
6820-R2-67334-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS201-1.5,PS201,1.0,6820-R2-67334-01,6820,npd_suspicious
6820-R2-67334-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS719-H-14.12-7-/,PS719,1.0,6820-R2-67334-01,6820,npd_suspicious
6820-R2-67334-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,6,1.1/2,PS433-1.5,PS433,1.0,6820-R2-67334-01,6820,npd_suspicious
6820-R2-67334-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS433-1.5,PS433,3.0,6820-R2-67334-02,6820,npd_suspicious
6820-R2-67334-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,6,1.1/2,PS201-1.5,PS201,3.0,6820-R2-67334-02,6820,npd_suspicious
6820-R2-67334-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,7,1.1/2,PS719-H-14.52-7-/,PS719,1.0,6820-R2-67334-02,6820,npd_suspicious
6820-R2-67334-04-ARWW-CS01_..pdf,OTHER THAN SHOP MATERIALS,7,3/4,SP-6833 SP-6833,,1.0,6820-R2-67334-04,6820,bad_ident
6820-R2-67335-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS201-1.5,PS201,1.0,6820-R2-67335-01,6820,npd_suspicious
6820-R2-67335-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,6,1.1/2,PS433-1.5,PS433,2.0,6820-R2-67335-01,6820,npd_suspicious
6820-R2-67335-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,7,1.1/2,PS210-1.5,PS210,1.0,6820-R2-67335-01,6820,npd_suspicious
6820-R2-67335-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,8,1.1/2,PS732-4-18-28.5,PS732,1.0,6820-R2-67335-01,6820,npd_suspicious
6820-R2-67335-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,9,1.1/2,PS719-H-15.71-24-/,PS719,1.0,6820-R2-67335-01,6820,npd_suspicious
6820-R2-67335-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,3,1.1/2,PS433-1.5,PS433,3.0,6820-R2-67335-02,6820,npd_suspicious
6820-R2-67335-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,4,1.1/2,PS201-1.5,PS201,3.0,6820-R2-67335-02,6820,npd_suspicious
6820-R2-67335-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,5,1.1/2,PS721-H-16.27-24-4,PS721,1.0,6820-R2-67335-02,6820,npd_suspicious
6820-R2-67335-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,6,1.1/2,PS210-1.5,PS210,2.0,6820-R2-67335-02,6820,npd_suspicious
6820-R2-67335-02_ARWW-CS01_0..pdf,PIPE SUPPORTS,7,1.1/2,PS715-E-12.3,PS715,1.0,6820-R2-67335-02,6820,npd_suspicious
6820-R2-67335-03_ARWW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,10,3/4,SP-6833 SP-6833,,1.0,6820-R2-67335-03,6820,bad_ident
6820-R2-67337-01_ARWW-CS01_0..pdf,OTHER THAN SHOP MATERIALS,12,3/4,SP-6833 SP-6833,,1.0,6820-R2-67337-01,6820,bad_ident
6820-R2-67337-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,14,1.1/2,PS433-1.5,PS433,1.0,6820-R2-67337-01,6820,npd_suspicious
6820-R2-67337-01_ARWW-CS01_0..pdf,PIPE SUPPORTS,15,1.1/2,PS721-H-14.5-35.6-/,PS721,1.0,6820-R2-67337-01,6820,npd_suspicious
6820-R2-67338-03_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,7,1,SP-6832 SP-6832,,1.0,6820-R2-67338-03,6820,bad_ident
6820-R2-67339-02_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1,SP-6832 SP-6832,,1.0,6820-R2-67339-02,6820,bad_ident
6820-R2-67340-02_SLPG-CS01_1..pdf,OTHER THAN SHOP MATERIALS,1,PIPE,SUPPORTS,,0.0,6820-R2-67340-02,6820,bad_qty
6820-R2-67340-03_SLPG-CS01_0..pdf,OTHER THAN SHOP MATERIALS,8,1,SP-6832 SP-6832,,1.0,6820-R2-67340-03,6820,bad_ident
